PK2,Unnamed: 0,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost,Year,PPRPoints,PPG,PK,response
avon cobourne+2003,399.0,24.0,7.0,0.0,9.0,4.0,0.0,0.0,0.0,27.0,0.0,10.0,30.0,0.0,9.7,0.0,0.0,0.0,2003,9.7,1.3857142857142857,avon cobourne+2003,3
b.j. askew+2003,1290.0,73.0,45.0,5.0,14.0,11.0,0.0,0.0,0.0,43.0,0.0,14.0,62.0,0.0,21.5,0.0,0.0,0.0,6013,21.5,0.4777777777777778,b.j. askew+2003,4
b.j. askew+2007,1116.0,84.0,28.0,15.0,41.0,33.0,0.0,0.0,0.0,14.0,2.0,8.0,244.0,0.0,70.8,0.0,0.0,0.0,6024,70.8,2.5285714285714285,b.j. askew+2007,3
b.j. sams+2004,396.0,24.0,16.0,1.0,5.0,1.0,0.0,0.0,0.0,19.0,1.0,4.0,2.0,0.0,3.1,0.0,5.0,3.0,2004,3.0999999999999996,0.19374999999999998,b.j. sams+2004,4
bam morris+1994,157.0,45.0,28.0,10.0,35.0,30.0,0.0,0.0,0.0,1395.0,16.0,346.0,240.0,0.0,283.5,0.0,6.0,3.0,3989,283.5,10.125,bam morris+1994,2
bam morris+1996,190.0,49.0,22.0,15.0,69.0,54.0,0.0,0.0,0.0,1511.0,8.0,376.0,418.0,1.0,294.9,0.0,4.0,3.0,3993,294.9,13.404545454545454,bam morris+1996,1
bam morris+1998,106.0,26.0,12.0,5.0,13.0,12.0,0.0,0.0,0.0,489.0,8.0,132.0,95.0,0.0,114.4,0.0,3.0,2.0,1998,114.4,9.533333333333333,bam morris+1998,2
bam morris+1999,169.0,27.0,12.0,8.0,11.0,7.0,0.0,0.0,0.0,414.0,3.0,120.0,37.0,0.0,68.1,0.0,3.0,1.0,1999,68.10000000000001,5.675000000000001,bam morris+1999,3
baron batch+2012,346.0,25.0,12.0,0.0,5.0,4.0,0.0,0.0,0.0,49.0,1.0,25.0,31.0,0.0,18.0,0.0,0.0,0.0,2012,18.0,1.5,baron batch+2012,3
barry foster+1993,120.0,51.0,20.0,19.0,62.0,47.0,0.0,0.0,0.0,1562.0,13.0,393.0,341.0,1.0,315.3,0.0,3.0,0.0,3987,321.30000000000007,16.065000000000005,barry foster+1993,1
barry sanders+1993,61.0,165.0,91.0,91.0,322.0,222.0,11.0,0.0,3.0,9595.0,47.0,1873.0,1627.0,5.0,1630.64,1.0,16.0,9.0,11973,1636.64,17.985054945054944,barry sanders+1993,1
barry word+1993,156.0,30.0,13.0,8.0,17.0,9.0,0.0,0.0,0.0,458.0,2.0,142.0,105.0,0.0,71.3,0.0,3.0,0.0,1993,77.30000000000001,5.946153846153847,barry word+1993,3
basil mitchell+1999,319.0,24.0,16.0,2.0,9.0,6.0,0.0,0.0,0.0,117.0,0.0,29.0,48.0,0.0,22.5,0.0,2.0,0.0,1999,22.500000000000004,1.4062500000000002,basil mitchell+1999,3
beanie wells+2009,558.0,90.0,51.0,23.0,41.0,28.0,0.0,0.0,0.0,2471.0,24.0,625.0,293.0,0.0,438.40000000000003,0.0,10.0,5.0,8042,438.40000000000003,8.59607843137255,beanie wells+2009,2
bear pascoe+2012,774.0,53.0,31.0,9.0,29.0,16.0,0.0,0.0,0.0,2.0,0.0,1.0,116.0,1.0,33.8,0.0,0.0,0.0,4025,33.8,1.0903225806451613,bear pascoe+2012,4
ben gay+2001,264.0,21.0,16.0,0.0,7.0,4.0,0.0,0.0,0.0,172.0,1.0,51.0,11.0,0.0,22.3,0.0,4.0,3.0,2001,22.3,1.39375,ben gay+2001,3
ben tate+2011,444.0,72.0,40.0,9.0,79.0,58.0,0.0,0.0,0.0,1992.0,10.0,421.0,287.0,0.0,333.9,0.0,10.0,6.0,6036,333.90000000000003,8.3475,ben tate+2011,2
ben tate+2014,180.0,26.0,11.0,6.0,12.0,9.0,0.0,0.0,0.0,371.0,4.0,119.0,60.0,0.0,76.1,0.0,0.0,0.0,2014,76.1,6.918181818181818,ben tate+2014,3
benjarvus green-ellis+2008,646.0,98.0,53.0,20.0,40.0,26.0,0.0,0.0,0.0,2064.0,29.0,510.0,292.0,0.0,435.6,0.0,0.0,0.0,8038,435.6,8.218867924528302,benjarvus green-ellis+2008,2
benjarvus green-ellis+2012,160.0,55.0,31.0,31.0,38.0,26.0,0.0,0.0,0.0,1850.0,13.0,498.0,126.0,0.0,293.6,0.0,5.0,4.0,4025,293.6,9.470967741935485,benjarvus green-ellis+2012,2
benny cunningham+2013,663.0,72.0,46.0,3.0,98.0,77.0,0.0,0.0,0.0,647.0,4.0,150.0,661.0,1.0,231.8,0.0,5.0,3.0,6042,231.8,5.039130434782609,benny cunningham+2013,3
benny cunningham+2016,329.0,26.0,11.0,0.0,21.0,16.0,0.0,0.0,0.0,101.0,0.0,21.0,91.0,0.0,35.2,0.0,1.0,0.0,2016,35.2,3.2,benny cunningham+2016,3
benny cunningham+2017,721.0,55.0,29.0,0.0,28.0,21.0,0.0,0.0,0.0,49.0,0.0,20.0,249.0,2.0,60.8,0.0,1.0,1.0,4035,60.8,2.096551724137931,benny cunningham+2017,3
benny snell jr.+2020,416.0,45.0,33.0,3.0,18.0,12.0,0.0,0.0,0.0,466.0,4.0,147.0,74.0,0.0,76.0,0.0,2.0,1.0,4041,88.0,2.6666666666666665,benny snell jr.+2020,3
benny snell+2019,202.0,21.0,13.0,2.0,4.0,3.0,0.0,0.0,0.0,426.0,2.0,108.0,23.0,0.0,57.9,0.0,1.0,1.0,2019,57.9,4.453846153846154,benny snell+2019,3
bernard pierce+2012,599.0,66.0,45.0,3.0,42.0,29.0,0.0,0.0,0.0,1334.0,5.0,353.0,164.0,0.0,206.8,0.0,1.0,1.0,6039,206.8,4.595555555555555,bernard pierce+2012,3
bernard pierce+2015,491.0,24.0,7.0,0.0,5.0,3.0,0.0,0.0,0.0,11.0,0.0,6.0,7.0,0.0,4.800000000000002,0.0,0.0,0.0,2015,4.8,0.6857142857142857,bernard pierce+2015,4
bernard scott+2009,669.0,78.0,45.0,3.0,38.0,29.0,0.0,0.0,1.0,1000.0,4.0,247.0,165.0,0.0,167.5,0.0,3.0,1.0,6030,167.5,3.7222222222222223,bernard scott+2009,3
bernie parmalee+1993,1206.0,171.0,94.0,26.0,184.0,144.0,0.0,0.0,0.0,1921.0,15.0,507.0,1306.0,3.0,558.6999999999999,0.0,14.0,8.0,11973,558.7,5.943617021276596,bernie parmalee+1993,3
bernie parmalee+1999,537.0,65.0,30.0,0.0,28.0,24.0,0.0,0.0,0.0,220.0,2.0,54.0,179.0,0.0,75.9,0.0,0.0,0.0,3999,75.9,2.5300000000000002,bernie parmalee+1999,3
bilal powell+2012,1319.0,192.0,91.0,34.0,234.0,152.0,30.0,0.0,2.0,2932.0,12.0,706.0,1205.0,3.0,652.9000000000001,0.0,6.0,2.0,14108,652.9000000000001,7.174725274725276,bilal powell+2012,3
billy bajema+2008,432.0,26.0,16.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,5.4,0.0,0.0,0.0,2008,5.4,0.3375,billy bajema+2008,4
bishop sankey+2014,402.0,45.0,29.0,12.0,45.0,32.0,0.0,0.0,0.0,762.0,3.0,199.0,272.0,1.0,153.4,0.0,4.0,3.0,4029,153.4,5.289655172413793,bishop sankey+2014,3
blair thomas+1993,223.0,26.0,11.0,5.0,11.0,7.0,0.0,0.0,0.0,221.0,1.0,59.0,25.0,0.0,37.6,0.0,0.0,0.0,1993,37.6,3.4181818181818184,blair thomas+1993,3
blair thomas+1994,243.0,27.0,6.0,1.0,5.0,4.0,0.0,0.0,0.0,137.0,2.0,43.0,16.0,0.0,31.3,0.0,0.0,0.0,1994,31.300000000000004,5.216666666666668,blair thomas+1994,3
blair thomas+1995,331.0,28.0,7.0,0.0,5.0,3.0,0.0,0.0,0.0,90.0,0.0,22.0,24.0,0.0,14.4,0.0,0.0,0.0,1995,14.4,2.0571428571428574,blair thomas+1995,3
bo scarbrough+2019,243.0,23.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,377.0,1.0,89.0,5.0,0.0,43.2,0.0,1.0,1.0,2019,43.2,7.2,bo scarbrough+2019,2
bob christian+1993,609.0,51.0,26.0,1.0,28.0,18.0,0.0,0.0,0.0,48.0,0.0,15.0,190.0,0.0,41.8,0.0,0.0,0.0,3987,41.8,1.6076923076923075,bob christian+1993,3
bob christian+1995,192.0,27.0,14.0,12.0,35.0,29.0,0.0,0.0,0.0,158.0,0.0,41.0,255.0,1.0,74.3,0.0,1.0,1.0,1995,74.3,5.307142857142857,bob christian+1995,3
bob christian+1997,1164.0,189.0,93.0,69.0,268.0,183.0,0.0,0.0,0.0,625.0,12.0,137.0,1603.0,6.0,505.8,0.0,6.0,4.0,11997,505.8,5.438709677419355,bob christian+1997,3
bobby engram+2003,113.0,30.0,16.0,7.0,75.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,6.0,149.7,0.0,5.0,1.0,2003,149.7,9.35625,bobby engram+2003,2
bobby phillips+1995,396.0,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,14.0,0.0,0.0,2.6,0.0,1.0,0.0,1995,2.6,0.325,bobby phillips+1995,4
bobby rainey+2013,136.0,26.0,15.0,6.0,19.0,15.0,0.0,0.0,1.0,566.0,5.0,150.0,46.0,1.0,110.2,0.0,1.0,1.0,2013,110.19999999999999,7.346666666666666,bobby rainey+2013,2
bobby rainey+2014,670.0,55.0,31.0,5.0,48.0,36.0,0.0,0.0,1.0,424.0,1.0,99.0,331.0,1.0,115.5,0.0,11.0,4.0,4029,115.5,3.725806451612903,bobby rainey+2014,3
bobby rainey+2016,327.0,29.0,15.0,0.0,25.0,20.0,0.0,0.0,0.0,63.0,0.0,17.0,153.0,0.0,39.6,0.0,1.0,1.0,2016,39.6,2.64,bobby rainey+2016,3
bobby rainey+2017,411.0,30.0,4.0,0.0,7.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,18.0,0.0,7.0,0.0,0.0,0.0,2017,7.0,1.75,bobby rainey+2017,3
boomer grigsby+2007,479.0,26.0,13.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.4,0.0,0.0,0.0,2007,3.4000000000000004,0.26153846153846155,boomer grigsby+2007,4
boston scott+2019,312.0,75.0,43.0,10.0,78.0,62.0,0.0,0.0,0.0,992.0,13.0,228.0,499.0,1.0,253.9,0.0,7.0,2.0,6060,291.1,6.769767441860465,boston scott+2019,3
brad baxter+1993,455.0,81.0,46.0,35.0,86.0,56.0,0.0,0.0,0.0,1025.0,12.0,319.0,358.0,0.0,260.29999999999995,0.0,3.0,0.0,5982,266.3,5.789130434782609,brad baxter+1993,3
brad cieslak+2006,398.0,24.0,7.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,10.6,0.0,0.0,0.0,2006,10.600000000000001,1.5142857142857145,brad cieslak+2006,3
brad hoover+2000,2922.0,285.0,152.0,93.0,232.0,145.0,0.0,0.0,0.0,961.0,3.0,284.0,1046.0,6.0,389.7,0.0,7.0,5.0,20045,389.7,2.563815789473684,brad hoover+2000,3
brad muster+1993,452.0,57.0,20.0,12.0,44.0,33.0,0.0,0.0,0.0,217.0,4.0,65.0,283.0,0.0,107.0,0.0,0.0,0.0,3987,107.0,5.35,brad muster+1993,3
bradley sowell+2018,430.0,29.0,16.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.2,0.0,0.0,0.0,2018,7.2,0.45,bradley sowell+2018,4
branden oliver+2014,439.0,47.0,22.0,8.0,60.0,49.0,0.0,0.0,0.0,690.0,3.0,191.0,383.0,1.0,180.3,0.0,0.0,0.0,4029,180.3,8.195454545454545,branden oliver+2014,2
branden oliver+2017,380.0,26.0,8.0,0.0,11.0,6.0,0.0,0.0,0.0,83.0,0.0,35.0,26.0,0.0,16.9,0.0,0.0,0.0,2017,16.900000000000002,2.1125000000000003,branden oliver+2017,3
brandon bennett+1998,1044.0,139.0,74.0,2.0,124.0,90.0,0.0,0.0,0.0,1127.0,5.0,306.0,756.0,1.0,306.3,0.0,8.0,4.0,10004,306.3,4.13918918918919,brandon bennett+1998,3
brandon bennett+2004,388.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,6.0,0.0,0.0,7.7,0.0,0.0,0.0,2004,7.7,0.9625,brandon bennett+2004,4
brandon bolden+2012,2285.0,207.0,115.0,9.0,135.0,97.0,0.0,0.0,0.0,1206.0,10.0,275.0,889.0,5.0,357.40000000000003,0.0,1.0,0.0,16127,396.5,3.4478260869565216,brandon bolden+2012,3
brandon bolden+2018,313.0,28.0,16.0,0.0,3.0,3.0,0.0,0.0,0.0,91.0,2.0,8.0,13.0,1.0,29.4,0.0,1.0,1.0,2018,29.400000000000002,1.8375000000000001,brandon bolden+2018,3
brandon jackson+2007,743.0,94.0,52.0,16.0,137.0,110.0,0.0,0.0,0.0,1329.0,7.0,347.0,844.0,2.0,381.3,0.0,3.0,0.0,8034,381.3,7.332692307692308,brandon jackson+2007,2
brandon jacobs+2005,891.0,213.0,107.0,49.0,138.0,82.0,0.0,0.0,0.0,5087.0,60.0,1136.0,743.0,4.0,1027.0,0.0,19.0,11.0,16069,1027.0,9.598130841121495,brandon jacobs+2005,2
brandon manumaleuna+2005,312.0,25.0,14.0,14.0,20.0,13.0,0.0,0.0,0.0,2.0,0.0,1.0,129.0,1.0,28.1,0.0,2.0,2.0,2005,28.1,2.007142857142857,brandon manumaleuna+2005,3
brandon manumaleuna+2009,479.0,29.0,16.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,6.3,0.0,0.0,0.0,2009,6.3,0.39375,brandon manumaleuna+2009,4
brandon manumaleuna+2010,380.0,30.0,16.0,13.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,15.3,0.0,0.0,0.0,2010,15.3,0.95625,brandon manumaleuna+2010,4
brandon miree+2006,391.0,25.0,10.0,3.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,14.7,0.0,0.0,0.0,2006,14.7,1.47,brandon miree+2006,3
brandon pettigrew+2009,216.0,24.0,11.0,11.0,54.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,2.0,76.6,0.0,1.0,0.0,2009,76.6,6.963636363636363,brandon pettigrew+2009,3
brandon saine+2011,353.0,23.0,8.0,0.0,12.0,10.0,0.0,0.0,0.0,69.0,0.0,18.0,69.0,0.0,23.8,0.0,0.0,0.0,2011,23.799999999999997,2.9749999999999996,brandon saine+2011,3
brandon wilds+2016,450.0,23.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,27.0,0.0,10.0,20.0,0.0,6.7,0.0,0.0,0.0,2016,6.7,1.675,brandon wilds+2016,3
brent moss+1995,338.0,23.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,90.0,0.0,22.0,-3.0,0.0,9.7,0.0,0.0,0.0,1995,9.7,2.425,brent moss+1995,3
brian calhoun+2006,818.0,45.0,11.0,0.0,7.0,7.0,0.0,0.0,0.0,54.0,0.0,14.0,55.0,0.0,17.9,0.0,1.0,0.0,4013,17.9,1.6272727272727272,brian calhoun+2006,3
brian hill+2017,425.0,22.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,37.0,0.0,11.0,36.0,0.0,9.3,0.0,0.0,0.0,2017,9.3,1.3285714285714287,brian hill+2017,3
brian hill+2018,552.0,72.0,38.0,3.0,46.0,36.0,0.0,0.0,0.0,945.0,3.0,198.0,277.0,1.0,152.79999999999998,0.0,3.0,2.0,6057,178.20000000000002,4.689473684210527,brian hill+2018,3
brian leonard+2007,213.0,23.0,16.0,7.0,39.0,30.0,0.0,0.0,0.0,303.0,0.0,86.0,183.0,0.0,78.6,0.0,0.0,0.0,2007,78.6,4.9125,brian leonard+2007,3
brian leonard+2009,1167.0,106.0,53.0,1.0,107.0,83.0,0.0,0.0,0.0,336.0,0.0,86.0,631.0,1.0,183.70000000000002,0.0,1.0,1.0,8042,183.70000000000002,3.466037735849057,brian leonard+2009,3
brian leonard+2013,265.0,29.0,16.0,1.0,37.0,29.0,0.0,0.0,0.0,182.0,0.0,47.0,179.0,0.0,65.1,0.0,0.0,0.0,2013,65.10000000000001,4.0687500000000005,brian leonard+2013,3
brian milne+1996,860.0,72.0,36.0,35.0,75.0,52.0,0.0,0.0,0.0,95.0,4.0,31.0,291.0,0.0,114.6,0.0,0.0,0.0,5991,114.6,3.183333333333333,brian milne+1996,3
brian milne+1999,420.0,26.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1999,3.0,0.2727272727272727,brian milne+1999,4
brian milne+2000,355.0,27.0,16.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,33.0,1.0,14.4,0.0,0.0,0.0,2000,14.4,0.9,brian milne+2000,4
brian mitchell+1994,342.0,57.0,32.0,7.0,93.0,57.0,0.0,0.0,1.0,531.0,1.0,118.0,541.0,1.0,166.2,1.0,6.0,4.0,3993,166.2,5.19375,brian mitchell+1994,3
brian mitchell+2000,888.0,99.0,48.0,1.0,29.0,19.0,78.0,1.0,5.0,196.0,2.0,32.0,211.0,1.0,80.82,0.0,9.0,2.0,6003,80.82,1.6837499999999999,brian mitchell+2000,3
brian mitchell+2003,360.0,35.0,16.0,0.0,5.0,4.0,0.0,0.0,0.0,20.0,1.0,4.0,38.0,0.0,13.8,0.0,5.0,1.0,2003,13.8,0.8625,brian mitchell+2003,4
brian westbrook+2002,595.0,212.0,107.0,85.0,575.0,426.0,25.0,1.0,2.0,5995.0,37.0,1308.0,3790.0,29.0,1787.5000000000002,0.0,12.0,9.0,16044,1787.5,16.705607476635514,brian westbrook+2002,1
brian westbrook+2010,158.0,31.0,14.0,5.0,24.0,16.0,0.0,0.0,0.0,340.0,4.0,77.0,150.0,1.0,95.0,0.0,0.0,0.0,2010,95.0,6.785714285714286,brian westbrook+2010,3
brit miller+2011,410.0,25.0,12.0,1.0,3.0,3.0,0.0,0.0,0.0,14.0,0.0,5.0,41.0,0.0,8.5,0.0,0.0,0.0,2011,8.5,0.7083333333333334,brit miller+2011,4
brock bolen+2010,930.0,51.0,17.0,0.0,8.0,3.0,0.0,0.0,0.0,14.0,0.0,2.0,21.0,0.0,6.5,0.0,0.0,0.0,4021,6.5,0.38235294117647056,brock bolen+2010,4
brock forsey+2003,249.0,23.0,9.0,2.0,5.0,3.0,0.0,0.0,0.0,191.0,2.0,50.0,37.0,0.0,37.8,0.0,0.0,0.0,2003,37.800000000000004,4.2,brock forsey+2003,3
brock forsey+2004,421.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,19.0,0.0,0.0,5.3,0.0,1.0,0.0,2004,5.300000000000001,0.7571428571428572,brock forsey+2004,4
brock olivo+1999,1292.0,72.0,43.0,0.0,13.0,7.0,0.0,0.0,0.0,7.0,0.0,2.0,74.0,0.0,15.1,0.0,0.0,0.0,6000,15.1,0.3511627906976744,brock olivo+1999,4
bruce miller+2011,1627.0,130.0,77.0,47.0,103.0,76.0,0.0,0.0,0.0,62.0,1.0,28.0,734.0,3.0,177.6,0.0,3.0,1.0,10065,177.6,2.3064935064935064,bruce miller+2011,3
bruce miller+2020,0.0,33.0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020,1.2,0.15,bruce miller+2020,4
bryan johnson+2001,1066.0,72.0,48.0,24.0,42.0,33.0,0.0,0.0,0.0,5.0,0.0,3.0,314.0,0.0,64.9,0.0,0.0,0.0,6006,64.9,1.3520833333333335,bryan johnson+2001,3
bryan johnson+2004,778.0,53.0,19.0,12.0,30.0,19.0,0.0,0.0,0.0,5.0,0.0,1.0,70.0,2.0,38.5,0.0,0.0,0.0,4009,38.5,2.026315789473684,bryan johnson+2004,3
bryce brown+2012,368.0,43.0,32.0,5.0,32.0,21.0,0.0,0.0,0.0,878.0,6.0,190.0,140.0,0.0,152.8,0.0,4.0,3.0,4025,152.8,4.775,bryce brown+2012,3
bryce brown+2014,288.0,23.0,7.0,2.0,25.0,16.0,0.0,0.0,0.0,126.0,0.0,36.0,176.0,0.0,44.2,0.0,1.0,1.0,2014,44.2,6.314285714285715,bryce brown+2014,3
buddy howell+2019,512.0,47.0,30.0,0.0,2.0,1.0,0.0,0.0,0.0,74.0,0.0,21.0,3.0,0.0,8.0,0.0,0.0,0.0,4039,8.7,0.29,buddy howell+2019,4
buddy howell+2021,551.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2021,1.1,0.11000000000000001,buddy howell+2021,4
byron hanspard+1999,189.0,23.0,12.0,4.0,18.0,10.0,0.0,0.0,0.0,383.0,1.0,136.0,93.0,0.0,61.6,0.0,1.0,1.0,1999,61.60000000000001,5.133333333333334,byron hanspard+1999,3
byron marshall+2017,886.0,47.0,10.0,0.0,14.0,10.0,0.0,0.0,0.0,41.0,0.0,12.0,66.0,0.0,20.700000000000003,0.0,0.0,0.0,4035,20.7,2.07,byron marshall+2017,3
byron storer+2007,577.0,23.0,9.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.3,0.0,0.0,0.0,2007,2.3,0.25555555555555554,byron storer+2007,4
c.j. anderson+2013,749.0,120.0,58.0,36.0,145.0,103.0,0.0,0.0,0.0,3051.0,20.0,693.0,859.0,4.0,632.0,0.0,4.0,3.0,10075,632.0,10.89655172413793,c.j. anderson+2013,2
c.j. anderson+2018,193.0,27.0,11.0,3.0,9.0,5.0,0.0,0.0,0.0,403.0,2.0,67.0,41.0,1.0,67.4,0.0,0.0,0.0,2018,67.4,6.127272727272728,c.j. anderson+2018,3
c.j. ham+2017,1454.0,130.0,79.0,29.0,80.0,60.0,0.0,0.0,0.0,90.0,1.0,32.0,524.0,2.0,113.0,0.0,1.0,1.0,10095,137.4,1.739240506329114,c.j. ham+2017,3
c.j. prosise+2016,1446.0,94.0,25.0,2.0,45.0,36.0,0.0,0.0,0.0,264.0,2.0,65.0,393.0,0.0,111.7,0.0,1.0,1.0,8070,111.7,4.468,c.j. prosise+2016,3
c.j. prosise+2020,0.0,26.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,19.0,0.0,10.0,18.0,1.0,8.0,0.0,1.0,1.0,2020,12.700000000000001,1.27,c.j. prosise+2020,3
c.j. spiller+2010,669.0,125.0,70.0,36.0,204.0,158.0,0.0,0.0,0.0,3321.0,12.0,668.0,1195.0,6.0,701.6,0.0,17.0,8.0,10060,701.6,10.022857142857143,c.j. spiller+2010,2
c.j. spiller+2015,234.0,28.0,13.0,2.0,44.0,34.0,0.0,0.0,0.0,112.0,0.0,36.0,239.0,2.0,81.10000000000002,0.0,1.0,0.0,2015,81.10000000000001,6.238461538461539,c.j. spiller+2015,3
c.j. spiller+2016,368.0,29.0,6.0,0.0,13.0,6.0,0.0,0.0,0.0,18.0,0.0,6.0,50.0,1.0,18.8,0.0,1.0,0.0,2016,18.8,3.1333333333333333,c.j. spiller+2016,3
cadillac williams+2005,828.0,153.0,70.0,57.0,184.0,134.0,0.0,0.0,0.0,3677.0,20.0,968.0,909.0,4.0,720.6000000000001,0.0,11.0,8.0,12045,720.5999999999999,10.294285714285714,cadillac williams+2005,2
cadillac williams+2011,222.0,29.0,11.0,1.0,23.0,14.0,0.0,0.0,0.0,361.0,1.0,87.0,93.0,0.0,63.40000000000001,0.0,1.0,1.0,2011,63.400000000000006,5.763636363636365,cadillac williams+2011,3
calvin jones+1994,308.0,24.0,7.0,0.0,3.0,2.0,0.0,0.0,0.0,93.0,0.0,22.0,6.0,0.0,11.9,0.0,0.0,0.0,1994,11.9,1.7,calvin jones+1994,3
calvin jones+1995,410.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,5.0,0.0,0.0,1.9,0.0,1.0,0.0,1995,1.9000000000000001,0.23750000000000002,calvin jones+1995,4
cam akers+2020,0.0,21.0,13.0,5.0,14.0,11.0,0.0,0.0,0.0,625.0,2.0,145.0,123.0,1.0,91.0,0.0,1.0,1.0,2020,101.8,7.8307692307692305,cam akers+2020,2
cam cleeland+2003,336.0,28.0,16.0,10.0,16.0,10.0,0.0,0.0,0.0,-5.0,0.0,2.0,145.0,0.0,24.0,0.0,1.0,0.0,2003,24.0,1.5,cam cleeland+2003,3
cameron artis-payne+2015,987.0,80.0,29.0,0.0,10.0,9.0,0.0,0.0,0.0,347.0,3.0,82.0,75.0,0.0,69.19999999999999,0.0,0.0,0.0,6050,69.19999999999999,2.3862068965517236,cameron artis-payne+2015,3
carey davis+2007,1218.0,81.0,36.0,10.0,20.0,17.0,0.0,0.0,0.0,118.0,0.0,31.0,76.0,0.0,36.4,0.0,2.0,0.0,6024,36.400000000000006,1.0111111111111113,carey davis+2007,4
carlos hyde+2014,422.0,102.0,50.0,36.0,152.0,109.0,0.0,0.0,0.0,2729.0,21.0,655.0,634.0,3.0,579.3,0.0,9.0,5.0,8062,579.3,11.585999999999999,carlos hyde+2014,1
carlos hyde+2018,142.0,28.0,14.0,7.0,16.0,10.0,0.0,0.0,0.0,571.0,5.0,172.0,33.0,0.0,98.4,0.0,2.0,1.0,2018,98.39999999999999,7.028571428571428,carlos hyde+2018,3
carlos hyde+2019,71.0,29.0,16.0,14.0,16.0,10.0,0.0,0.0,0.0,1070.0,6.0,245.0,42.0,0.0,153.2,0.0,4.0,2.0,2019,153.2,9.575,carlos hyde+2019,2
carlos hyde+2020,0.0,30.0,10.0,1.0,20.0,16.0,0.0,0.0,0.0,356.0,4.0,81.0,93.0,0.0,69.0,0.0,1.0,0.0,2020,84.89999999999999,8.489999999999998,carlos hyde+2020,2
carlos hyde+2021,295.0,31.0,12.0,2.0,21.0,12.0,0.0,0.0,0.0,253.0,1.0,72.0,65.0,0.0,34.0,0.0,2.0,2.0,2021,45.8,3.8166666666666664,carlos hyde+2021,3
carwell gardner+1993,788.0,84.0,44.0,13.0,29.0,17.0,0.0,0.0,0.0,268.0,4.0,81.0,156.0,1.0,85.4,0.0,2.0,1.0,5982,87.4,1.9863636363636366,carwell gardner+1993,3
carwell gardner+1996,297.0,30.0,13.0,3.0,10.0,7.0,0.0,0.0,0.0,108.0,0.0,26.0,28.0,0.0,20.6,0.0,0.0,0.0,1996,20.6,1.5846153846153848,carwell gardner+1996,3
carwell gardner+1997,393.0,31.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,20.0,0.0,7.0,10.0,0.0,5.0,0.0,0.0,0.0,1997,5.0,1.0,carwell gardner+1997,4
casey cramer+2008,402.0,26.0,9.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.3,0.0,0.0,0.0,2008,8.3,0.9222222222222223,casey cramer+2008,4
cecil collins+1999,182.0,23.0,8.0,6.0,8.0,6.0,0.0,0.0,0.0,414.0,2.0,131.0,32.0,0.0,60.6,0.0,2.0,1.0,1999,60.60000000000001,7.575000000000001,cecil collins+1999,2
cecil martin+1999,1289.0,102.0,60.0,38.0,111.0,81.0,0.0,0.0,0.0,103.0,0.0,26.0,491.0,2.0,148.4,0.0,2.0,2.0,8002,148.40000000000003,2.473333333333334,cecil martin+1999,3
